Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,41579935,796287753,BIRMINGHM GSTONTRLGY,BIRMINGHM GSTONTRLGY,,1 INDEPENDENCE PLZ,,BIRMINGHAM,AL,D,After research on the web found possible DUNS,041579935 / 796287753,"On hoovers for JUNE DUNS we found company name "" Birmingham Gastroenterolo"" and address matches completely and 
for MAY DUNS we found company name "" Birmingham Gastroenterology"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location / Headquarters,Birmingham Gastroenterolo,"1 Independence Plz Ste 41
Birmingham, AL 35209-2629, 
United States",205-271-8000,041579935 / 796287753,
,56087266,962466426,SEASONS 4 INC,SEASONS 4 INC,,3601 LA GRANGE PKWY,,TOANO,VA,B,After research on the web accept original DUNS,962466426,"We could find different company name with JUNE DUNS where address matches partially. 
For MAY DUNS we could find input company name and address matches.
",,May,Single Location,SEASONS 4 INC.,"3601 La Grange Pkwy Ste 500
Toano, VA 23168, 
United States",757-250-3755,,
,88730473,123280302,POWERPAY LLC,POWERPAY LLC,,320 CUMBERLAND AVE,,PORTLAND,ME,A,Accepted original DUNS based on input data given,88730473,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where partially/ccomplete address matches.
",,June,Single Location ,Powerpay Inc,"320 Cumberland Ave
Portland, ME 04101-4999, 
United States",207-775-6900,,
,101373699,841925704,VALDOSTA FAMILY MEDICAL,VALDOSTA FAMILY MEDICAL,,2412 N OAK ST,,VALDOSTA,GA,D,After research on the web found possible DUNS,101373699 / 841925704,"On hoovers for JUNE DUNS we found company name "" Valdosta Family Medicine Associates, P.C."" and address matches completely and 
for MAY DUNS we found company name ""Valdosta Family Medicine Associates, P.C. "" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Branch / Headquarters,"Valdosta Family Medicine Associates, P.C.","2412 N Oak St
Valdosta, GA 31602-2567, 
United States",229-219-0247 ,101373699 / 841925704,
,30548804,5263090,ROY E ROTH CO,ROY E ROTH CO,,525 4TH ST W,,MILAN,IL,D,After research on the web found possible DUNS,30548804 / 005263090,We could find company name on D&B toolkit with different address. ,,June/May,Headquarters / Headquarters,Roth Pump Company,"525 4th St W
Milan, IL 61264-2722, 
United States",309-787-1791 ,30548804 / 005263090,
,53040514,63854582,PROF PROD RSRCH INC,PROF PROD RSRCH INC,,74 20TH ST,,BROOKLYN,NY,D,After research on the web found possible DUNS,53040514 / 063854582,"On hoovers for JUNE DUNS we found company name "" Roth Pump Company"" and address matches completely and 
for MAY DUNS we found company name ""Roy E Roth Company Inc "" and address matches partially. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters / Headquarters,"Ppr Direct Marketing, LLC","74 20th St
Brooklyn, NY 11232-1101, 
United States",718-965-8600 ,53040514 / 063854582,
,808155910,174426924,GRAN QUARTZ LP,GRAN QUARTZ LP,,4963 S ROYAL ATLANTA DR,,TUCKER,GA,D,After research on the web found possible DUNS,808155910 / 174426924,"On hoovers for JUNE DUNS we found company name ""Gran Quartz, L.P. "" and address matches completely and 
for MAY DUNS we found company name ""Gran Quartz Trading, Inc. "" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location / Headquarters,"Gran Quartz, L.P.","4963 S Royal Atlanta Dr
Tucker, GA 30084-3006, 
United States",770-621-5200 ,808155910 / 174426924,
,78351412,809232536,ESL INVESTMENTS INC,ESL INVESTMENTS INC,,1170 KANE CONCOURSE,,BAY HARBOR ISLANDS,FL,A,Accepted original DUNS based on input data given,78351412,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where partially/ccomplete address matches.
",,June,Single Location,"Esl Investments, Inc.","1170 Kane Concourse Ste 200
Bay Harbor Islands, FL 33154, 
United States",203-861-4600 ,,
,79105278,927639146,THE KINGS ACADEMY,THE KINGS ACADEMY,,562 N BRITTON AVE,,SUNNYVALE,CA,D,After research on the web found possible DUNS,79105278 / 927639146,"On hoovers for JUNE DUNS we found company name ""The King's Academy "" and address matches completely and 
for MAY DUNS we found company name ""WESTERN ASSOCIATION OF SCHOOLS AND COLLEGES "" and address matches completely. tradestyle name is match.So both JUNE and MAY DUNS are considered.
",,June/May,Single Location / Branch,The King's Academy,"562 N Britton Ave
Sunnyvale, CA 94085-3841, 
United States",408-245-2199 ,79105278 / 927639146,
,832653013,122636827,TALY DIAMONDS LLC,TALY DIAMONDS LLC,,580 5TH AVE,,NEW YORK,NY,D,After research on the web found possible DUNS,832653013 / 122636827,"On hoovers for JUNE DUNS we found company name "" Taly Diamonds LLC"" and address matches completely and 
for MAY DUNS we found company name "" Taly Diamonds (n.y.) Ltd."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location / Single Location,Taly Diamonds (n.y.) Ltd.,"580 5th Ave Ste 800
New York, NY 10036-4726, 
United States",212-768-0974,832653013 / 122636827,
,79574613,36547613,SKYBOUND LLC,SKYBOUND LLC,,6345 BALBOA BLVD STE 375,STE 375,ENCINO,CA,E,After research on the web found Business but no DUNS,,"We could find existing DUNS on hoovers where company name as "" Skybound, LLC"" and address doesn't match. 
After research we could find company business on web, but there is no DUNS available for the obligor.
",https://opencorporates.com/companies/us_ca/201015810223,,,,,,,
,186054990,92812056,TWJ INC,TWJ INC,,1206 PLUM ST,,PARKERSBURG,WV,A,Accepted original DUNS based on input data given,186054990,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where partially/ccomplete address matches.
",,June,Single Location,TWJ Inc,"1206 Plum St
Parkersburg, WV 26101-4939, 
United States",304-428-4767 ,,
,87694808,804763022,SSAI,SSAI,,10210 GREENBELT RD,,LANHAM,MD,D,After research on the web found possible DUNS,87694808/804763022,"On hoovers for JUNE DUNS we found company name ""Science Systems and Applications, Inc. "" and address matches completely and for MAY DUNS we found company name "" Ssai"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters / Single Location,"Science Systems and Applications, Inc.","10210 Greenbelt Rd #600
Lanham, MD 20706-6239, 
United States",301-867-2000,87694808/804763022,
,6280013,112569892,BUCKEYE PARTNERS LP,BUCKEYE PARTNERS LP,,PO BOX 56189,,HOUSTON,TX,D,After research on the web found possible DUNS,6280013 / 112569892,"On hoovers for JUNE DUNS we found company name "" Buckeye Terminals LLC"" partially match. and address matches completely and 
for MAY DUNS we found company name "" Buckeye Partners, L.P."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location / Headquarters,Buckeye Terminals LLC,"Houston, TX 77256, 
United States",,6280013 / 112569892,
,79457894,961587172,EQUITY INTERNATIONAL,EQUITY INTERNATIONAL,,2 N RIVERSIDE PLZ,,CHICAGO,IL,D,After research on the web found possible DUNS,79457894 / 961587172,"On hoovers for JUNE DUNS we found company name "" Equity International, Inc."" and address matches completely and 
for MAY DUNS we found company name "" Equity International Management, LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location / Single Location,"Equity International, Inc.","2 N Riverside Plz #1500
Chicago, IL 60606-2608, 
United States",312-675-7400,79457894 / 961587172,
,33307972,49563620,ROBINSON CATERING,ROBINSON CATERING,,5050 KANSAS AVE,,KANSAS CITY,KS,A,Accepted original DUNS based on input data given,33307972,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where partially/ccomplete address matches.
",,June,Single Location,ROBINSON'S CATERING INC,"5050 Kansas Ave
Kansas City, KS 66106-1135, 
United States",913-735-2700 ,,
,51006559,94905270,CROSBY TUGS INC.,CROSBY TUGS INC,,PO BOX 279,,GOLDEN MEADOW,LA,D,After research on the web found possible DUNS,51006559 / 094905270,"On hoovers for JUNE DUNS we found company name "" Crosby Tugs, Inc."" and address matches partially and 
for MAY DUNS we found company name ""Crosby Tugs, L.L.C. "" and address matches partially. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location / Single Location,"Crosby Tugs, Inc.","17771 Highway 3235
Galliano, LA 70354-3578, 
United States",985-632-7575,51006559 / 094905270,
,15955265,961278293,FIVE POINTS HEALTH,FIVE POINTS HEALTH,,PO BOX 15369,,FERNANDINA BEACH,FL,A,Accepted original DUNS based on input data given,15955265,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where partially/ccomplete address matches.
",,June,Single Location ,"Five Points Health Care, Ltd.","Fernandina Beach, FL 32035, 
United States",,,
,27529410,1326198,WM WRIGLEY JR CO,WM WRIGLEY JR CO,,600W W CHICAGO AVE,,CHICAGO,IL,D,After research on the web found possible DUNS,27529410 / 001326198,"On hoovers for JUNE DUNS we found company name "" William Wrigley Jr Company"" and address matches completely and 
for MAY DUNS we found company name "" WM. WRIGLEY JR. COMPANY"" and address matches partially. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location / Headquarters,William Wrigley Jr Company,"600 W Chicago Ave Ste 500
Chicago, IL 60654-2282, 
United States",312-212-7298,27529410 / 001326198,
,10792922,556433324,MOUNTAIN RANGE RESTAURANT,MOUNTAIN RANGE RESTAURANT,,825 S 48TH ST,,TEMPE,AZ,A,Accepted original DUNS based on input data given,10792922,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where partially/ccomplete address matches.
",,June,Headquarters,"Mountain Range Restaurants, LLC","825 S 48th St
Tempe, AZ 85281-5101, 
United States",480-829-5090 ,,
,79792363,2084150,TARRANT CITY BOARD,TARRANT CITY BOARD,,1318 ALABAMA ST,,BIRMINGHAM,AL,D,After research on the web found possible DUNS,79792363 / 002084150,"On hoovers for JUNE DUNS we found company name ""Tarrant City Schools "" and address matches completely and 
for MAY DUNS we found company name ""TARRANT CITY SCHOOLS "" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters / Branch,Tarrant City Schools,"1318 Alabama St
Birmingham, AL 35217-3035, 
United States",205-841-7541 ,79792363 / 002084150,
,39423173,52746646,SOL SCHWARTZ & ASSOC,SOL SCHWARTZ ASSOC,,7550 IH 10 W 1200,,SAN ANTONIO,,A,Accepted original DUNS based on input data given,39423173,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where partially/ccomplete address matches.
",,June,Single Location ,"Sol Schwartz & Associates, A Professional Corporation","7550 W Interstate 10 Ste 1200
San Antonio, TX 78229-5803, 
United States",210-384-8000 ,,
,16443307,13526171,CRISP MARKETING LLC,CRISP MARKETING LLC,,110 E BROWARD BLVD,,FORT LAUDERDALE,FL,A,Accepted original DUNS based on input data given,16443307,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where partially/ccomplete address matches.
",,June,Single Location ,Crisp Marketing LLC,"110 E Broward Blvd #1600
Fort Lauderdale, FL 33301-3533, 
United States",954-537-3380,,
,362630837,61740932,JOE DEBELAK PLUMBING,JOE DEBELAK PLUMBING,,W143N9358 HENRY STARK RD,,MENOMONEE FALLS,WI,A,Accepted original DUNS based on input data given,362630837,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where partially/ccomplete address matches.
",,June,Single Location,Joe Debelak Pkbg & Heating Co," W143n9358 Henry Stark Rd
Menomonee Falls, WI 53051-1639,
United States ",262-251-2630 ,,
,35723282,808075824,FRINGE BENEFITS,FRINGE BENEFITS,,11910 ANDERSON MILL RD,,AUSTIN,TX,D,After research on the web found possible DUNS,35723282/808075824,"On hoovers for JUNE DUNS we found company name ""PLAN BENEFIT SERVICES INC. "" and address matches completely and 
for MAY DUNS we found company name "" FRINGE INSURANCE BENEFITS INC"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Headquarters,PLAN BENEFIT SERVICES INC," 11910 Anderson Mill Rd
Austin, TX 78726-1135,
United States ",512-233-1800 ,35723282/808075824,
,4822950,800142015,ARUP SERVICES,ARUP AMERICAS INC,,499 THORNALL ST STE 9FL,,EDISON,NJ,A,Accepted original DUNS based on input data given,4822950,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where partially/ccomplete address matches.
",,June,Branch,Arup Services New York Limited," 499 Thornall St Ste 13
Edison, NJ 08837-2267,
United States ",732-623-7402 ,,929442960
,199245643,42772139,ALTERNA HOLDINGS CRP,ALTERNA HOLDINGS CRP,,551 5TH AVE FL 27,,NEW YORK,NY,A,Accepted original DUNS based on input data given,199245643,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where partially/ccomplete address matches.
",,June,Single Location,Alterna Holdings Corp.," 551 5th Ave Fl 27
New York, NY 10176-2799,
United States ",310-275-1175 ,,
,86772662,800514171,LAKESHOREPUBLCSCHLS,LAKESHOREPUBLCSCHLS,,5771 CLEVELAND AVE,,STEVENSVILLE,MI,D,After research on the web found possible DUNS,86772662/800514171,"On hoovers for JUNE DUNS we found company name "" Lakeshore Public Schools"" and address matches completely and 
for MAY DUNS we found company name "" LAKESHORE PUBLIC SCHOOLS"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Branch,Lakeshore Public Schools," 5771 Cleveland Ave
Stevensville, MI 49127-9481,
United States ",269-428-1400 ,86772662/800514171,
,796593775,77771640,SOC HUM RES MANAGEMENT,SOC HUM RES MANAGEMENT,,1800 DUKE ST,,ALEXANDRIA,VA,D,After research on the web found possible DUNS,796593775/077771640,"On hoovers for JUNE DUNS we found company name ""Shrm Foundation, Inc. "" and address matches completely and 
for MAY DUNS we found company name ""SOCIETY FOR HUMAN RESOURCE MANAGEMENT "" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Headquarters,SOCIETY FOR HUMAN RESOURCE MANAGEMENT," 1800 Duke St
Alexandria, VA 22314-3494,
United States ",703-548-3440 ,796593775/077771640,
